Aleatorio
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[100]*33, 288, 4950, 0.000000
[1000]*33, 2964, 499500, 0.015625
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.015625
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.015625
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[1000]*33, 2964, 499500, 0.000000
[10000]*33, 29982, 49995000, 0.109375
[10000]*33, 29979, 49995000, 0.109375
[10000]*33, 29979, 49995000, 0.093750
[10000]*33, 29979, 49995000, 0.109375
[10000]*33, 29979, 49995000, 0.109375
[10000]*33, 29979, 49995000, 0.109375
[10000]*33, 29979, 49995000, 0.093750
[10000]*33, 29979, 49995000, 0.109375
[10000]*33, 29979, 49995000, 0.109375
[10000]*33, 29979, 49995000, 0.109375
[10000]*33, 29982, 49995000, 0.109375
[10000]*33, 29982, 49995000, 0.109375
[10000]*33, 29982, 49995000, 0.109375
[10000]*33, 29982, 49995000, 0.109375
[10000]*33, 29982, 49995000, 0.093750
[10000]*33, 29982, 49995000, 0.109375
[10000]*33, 29982, 49995000, 0.093750
[10000]*33, 29982, 49995000, 0.109375
[10000]*33, 29982, 49995000, 0.093750
[10000]*33, 29982, 49995000, 0.109375
[10000]*33, 29982, 49995000, 0.109375
[10000]*33, 29982, 49995000, 0.093750
[10000]*33, 29982, 49995000, 0.109375
[10000]*33, 29982, 49995000, 0.093750
[10000]*33, 29982, 49995000, 0.109375
[10000]*33, 29982, 49995000, 0.093750
[10000]*33, 29982, 49995000, 0.109375
[10000]*33, 29982, 49995000, 0.093750
[10000]*33, 29982, 49995000, 0.109375
[10000]*33, 29973, 49995000, 0.093750
[10000]*33, 29973, 49995000, 0.109375
[10000]*33, 29973, 49995000, 0.093750
[10000]*33, 29973, 49995000, 0.109375
Crescente
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[100]*33, 0, 4950, 0.000000
[1000]*33, 0, 499500, 0.015625
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.015625
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
[1000]*33, 0, 499500, 0.000000
