Aleatorio
[1000]*33, 0, 499500, 0.0
[1000]*33, 0, 499500, 1.0
[1000]*33, 0, 499500, 1.0
[1000]*33, 0, 499500, 1.0
[1000]*33, 0, 499500, 0.0
[1000]*33, 0, 499500, 1.0
[1000]*33, 0, 499500, 1.0
[1000]*33, 0, 499500, 0.0
[1000]*33, 0, 499500, 1.0
[1000]*33, 0, 499500, 0.0
[1000]*33, 0, 499500, 1.0
[1000]*33, 0, 499500, 1.0
[1000]*33, 0, 499500, 0.0
[1000]*33, 0, 499500, 1.0
[1000]*33, 0, 499500, 0.0
[1000]*33, 0, 499500, 1.0
[1000]*33, 0, 499500, 0.0
[1000]*33, 0, 499500, 1.0
[1000]*33, 0, 499500, 1.0
[1000]*33, 0, 499500, 0.0
[1000]*33, 0, 499500, 1.0
[1000]*33, 0, 499500, 0.0
[10000]*33, 0, 49995000, 52.0
[10000]*33, 0, 49995000, 47.0
[10000]*33, 0, 49995000, 48.0
[10000]*33, 0, 49995000, 47.0
[10000]*33, 0, 49995000, 47.0
[10000]*33, 0, 49995000, 50.0
[10000]*33, 0, 49995000, 47.0
[10000]*33, 0, 49995000, 48.0
[10000]*33, 0, 49995000, 50.0
[10000]*33, 0, 49995000, 48.0
[10000]*33, 0, 49995000, 46.0
[10000]*33, 0, 49995000, 48.0
[10000]*33, 0, 49995000, 46.0
[10000]*33, 0, 49995000, 47.0
[10000]*33, 0, 49995000, 47.0
[10000]*33, 0, 49995000, 47.0
[10000]*33, 0, 49995000, 47.0
[10000]*33, 0, 49995000, 48.0
[10000]*33, 0, 49995000, 47.0
[10000]*33, 0, 49995000, 47.0
[10000]*33, 0, 49995000, 48.0
[10000]*33, 0, 49995000, 47.0
[10000]*33, 0, 49995000, 47.0
[10000]*33, 0, 49995000, 47.0
[10000]*33, 0, 49995000, 48.0
[10000]*33, 0, 49995000, 48.0
[10000]*33, 0, 49995000, 47.0
[10000]*33, 0, 49995000, 47.0
[10000]*33, 0, 49995000, 48.0
[10000]*33, 0, 49995000, 47.0
[10000]*33, 0, 49995000, 47.0
[10000]*33, 0, 49995000, 47.0
[10000]*33, 0, 49995000, 47.0
Decrescente
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 1.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[100]*33, 150, 4950, 0.0
[1000]*33, 1500, 499500, 1.0
[1000]*33, 1500, 499500, 0.0
[1000]*33, 1500, 499500, 1.0
[1000]*33, 1500, 499500, 0.0
[1000]*33, 1500, 499500, 1.0
[1000]*33, 1500, 499500, 1.0
[1000]*33, 1500, 499500, 0.0
[1000]*33, 1500, 499500, 1.0
[1000]*33, 1500, 499500, 0.0
[1000]*33, 1500, 499500, 1.0
[1000]*33, 1500, 499500, 1.0
[1000]*33, 1500, 499500, 0.0
[1000]*33, 1500, 499500, 1.0
[1000]*33, 1500, 499500, 1.0
[1000]*33, 1500, 499500, 0.0
[1000]*33, 1500, 499500, 1.0
[1000]*33, 1500, 499500, 0.0
[1000]*33, 1500, 499500, 1.0
[1000]*33, 1500, 499500, 1.0
[1000]*33, 1500, 499500, 0.0
[1000]*33, 1500, 499500, 1.0
[1000]*33, 1500, 499500, 0.0
[1000]*33, 1500, 499500, 1.0
[1000]*33, 1500, 499500, 1.0
[1000]*33, 1500, 499500, 0.0
[1000]*33, 1500, 499500, 0.0
[1000]*33, 1500, 499500, 1.0
[1000]*33, 1500, 499500, 0.0
[1000]*33, 1500, 499500, 1.0
[1000]*33, 1500, 499500, 0.0
[1000]*33, 1500, 499500, 1.0
[1000]*33, 1500, 499500, 0.0
[1000]*33, 1500, 499500, 0.0
[10000]*33, 15000, 49995000, 48.0
[10000]*33, 15000, 49995000, 47.0
[10000]*33, 15000, 49995000, 48.0
[10000]*33, 15000, 49995000, 47.0
[10000]*33, 15000, 49995000, 48.0
[10000]*33, 15000, 49995000, 47.0
[10000]*33, 15000, 49995000, 47.0
[10000]*33, 15000, 49995000, 48.0
[10000]*33, 15000, 49995000, 48.0
[10000]*33, 15000, 49995000, 47.0
[10000]*33, 15000, 49995000, 48.0
[10000]*33, 15000, 49995000, 48.0
[10000]*33, 15000, 49995000, 51.0
[10000]*33, 15000, 49995000, 48.0
[10000]*33, 15000, 49995000, 47.0
[10000]*33, 15000, 49995000, 48.0
[10000]*33, 15000, 49995000, 47.0
[10000]*33, 15000, 49995000, 47.0
[10000]*33, 15000, 49995000, 47.0
[10000]*33, 15000, 49995000, 48.0
[10000]*33, 15000, 49995000, 47.0
[10000]*33, 15000, 49995000, 47.0
[10000]*33, 15000, 49995000, 47.0
[10000]*33, 15000, 49995000, 49.0
[10000]*33, 15000, 49995000, 49.0
[10000]*33, 15000, 49995000, 48.0
[10000]*33, 15000, 49995000, 47.0
[10000]*33, 15000, 49995000, 51.0
[10000]*33, 15000, 49995000, 49.0
[10000]*33, 15000, 49995000, 47.0
[10000]*33, 15000, 49995000, 47.0
[10000]*33, 15000, 49995000, 47.0
[10000]*33, 15000, 49995000, 47.0
